formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
C1 Cl2 Gd2,3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,1.96,0.8889,1.1,0.4543,6.0,2.6382,6.0
Gd2 Li2 O24 P8,4,0.0,0.0556,0.0,0.6667,0.0,0.0556,0.0,0.0,0.0556,0.0,-1.7778,2.46,0.8196,1.2,0.3385,6.0,1.3833,7.0
C2 Gd1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,-1.6667,1.35,0.6364,1.1,0.5185,6.0,2.8284,7.0
Al4 Gd2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,3.0,0.41,0.1933,0.55,0.2593,5.0,2.357,16.0
Gd1 Tl1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,0.42,0.21,0.1,0.05,2.0,1.0,10.0
Ba2 Cu2 Gd2 Se6,4,0.0,0.0,0.1667,0.5,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.1667,1.66,0.6792,1.0,0.3856,4.0,1.5275,7.0
B6 Gd1,2,0.0,0.0,0.0,0.0,0.0,0.1429,0.8571,0.0,0.1429,0.0,3.0,0.84,0.2939,0.95,0.3324,6.0,2.0996,24.0
Au1 Gd1 Pb1,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,1.34,0.5885,0.45,0.2121,2.0,0.9428,8.0
Gd4 Ge4 Mg2,3,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.81,0.381,0.55,0.2462,5.0,2.1541,8.0
Gd1 Pt3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,2.25,1.08,0.4677,0.45,0.1949,2.0,0.866,12.0
F2 Gd2 S2,3,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,2.78,1.1349,1.3,0.5354,6.0,2.6247,9.0
C6 F8 Gd4 K8 O18,5,0.0,0.1818,0.0,0.4091,0.1818,0.0909,0.0,0.0,0.0909,0.0,-1.0909,3.16,1.1708,1.7,0.6657,6.0,1.7814,6.0
Cl12 Gd8 N4,3,0.0,0.0,0.0,0.0,0.5,0.3333,0.0,0.0,0.3333,0.0,0.0,1.96,0.9108,1.15,0.4363,6.0,2.5,5.0
Gd2 K2 Na2 Nb2 O10,5,0.0,0.2222,0.0,0.5556,0.0,0.1111,0.0,0.0,0.1111,0.1111,0.0,2.62,1.1616,1.6,0.6279,6.0,1.9437,8.0
Ba2 Cu3 Gd1 O7,4,0.0,0.0,0.1538,0.5385,0.0,0.0769,0.0,0.0,0.0769,0.2308,-0.0769,2.55,1.0427,1.55,0.5969,6.0,1.946,8.0
Gd1 In1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.0,0.58,0.29,0.25,0.125,3.0,1.5,10.0
