formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ca2 Co1 O3,3,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,0.0,0.0,0.1667,-0.0,2.44,1.1127,1.2,0.546,2.0,1.0,5.0
Ca1 Cu3 O12 Ru4,4,0.0,0.0,0.05,0.6,0.0,0.0,0.0,0.0,0.0,0.35,-0.2,2.44,0.7744,1.2,0.3959,3.0,1.2649,12.0
Al24 Ca12 O48,3,0.0,0.0,0.1429,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1.0237,1.2,0.446,2.0,0.7284,5.333333333333333
Ca6 Cr2 N6,3,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,2.04,0.9527,1.15,0.5359,2.0,0.9897,6.0
Al12 Ca10 O28,3,0.0,0.0,0.2,0.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2.44,1.0652,1.2,0.4823,2.0,0.794,6.0
Ca4 In4,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.78,0.39,0.25,0.125,1.0,0.5,10.5
Ba2 Ca1 Cu2 Hg1 O6,5,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,-0.0833,2.55,1.0667,1.55,0.6082,4.0,1.6583,9.0
B4 Ca2 H20 O18,4,0.0,0.0,0.0455,0.4091,0.0,0.0,0.0909,0.0,0.0,0.0,-0.9091,2.44,0.7105,1.55,0.3466,3.0,0.71,7.0
Au4 Ca4 Pb2,3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.4,1.54,0.7242,0.45,0.2205,2.0,0.9798,8.0
C2 Ca1 K2 O6,4,0.0,0.1818,0.0909,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,-1.4545,2.62,1.0926,1.6,0.6506,2.0,0.8907,6.0
Ca2 H8 O12 Se2,4,0.0,0.0,0.0833,0.5833,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333,2.44,0.7729,1.55,0.4303,3.0,1.0,7.0
Ca1 H1 N1,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6667,2.04,0.8371,1.55,0.657,3.0,1.2472,6.0
