formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
As6 W4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,-0.2,0.18,0.0882,0.2,0.098,2.0,0.9798,7.0
Al12 W3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.2,0.75,0.3,0.1,0.04,3.0,1.2,9.0
C2 Cl36 W12,3,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.24,0.08,0.8,0.3488,0.65,0.1668,4.0,1.3182,7.0
Ba2 La2 O12 W2 Zn1,5,0.0,0.0,0.1053,0.6316,0.0,0.1053,0.0,0.0,0.1053,0.2632,-0.2105,2.55,1.0149,1.55,0.595,6.0,2.208,6.0
Cl30 W6,2,0.0,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,0.0,0.1667,-0.1667,0.8,0.2981,0.35,0.1304,3.0,1.118,5.0
W1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Cr4 O12 W2,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.2222,1.78,0.7536,0.8,0.3695,4.0,1.3699,6.0
O12 W4,2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,-0.5,1.08,0.4677,0.75,0.3248,4.0,1.7321,5.0
Ca2 O12 Sr4 W2,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.49,1.1088,1.4,0.6055,4.0,1.5362,6.0
Ba2 Ca1 O6 W1,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.55,1.1267,1.55,0.6525,4.0,1.8,6.0
H16 N4 O24 Se2 W6,5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1154,-1.0769,1.24,0.5694,1.1,0.3382,5.0,1.5015,5.0
O36 Rb2 W12,3,0.0,0.04,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.24,-0.44,2.62,0.6496,1.75,0.4416,4.0,1.7417,6.0
W8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Al6 W3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,3.3333,0.75,0.3536,0.1,0.0471,3.0,1.4142,10.0
Si2 W1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.3333,-1.3333,0.46,0.2168,0.25,0.1179,3.0,1.4142,11.0
Fe12 N4 W12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,2.1429,1.21,0.4118,0.75,0.2548,4.0,1.3997,6.0
Hg2 O8 W2,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.5,1.44,0.603,0.9,0.3913,4.0,1.8856,5.0
S2 W1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.22,0.1037,0.35,0.165,3.0,1.4142,7.0
