formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Lu1 P1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.92,0.46,0.75,0.375,3.0,1.5,6.0
Ag3 Lu3 Pb3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.0,1.06,0.4371,0.2,0.085,1.0,0.4714,10.0
Au24 F108 Lu12,3,0.0,0.0,0.0,0.0,0.75,0.0833,0.0,0.0,0.0833,0.1667,0.0,2.71,0.8606,1.25,0.4361,4.0,1.7321,7.0
Ge8 Lu8 O28,3,0.0,0.0,0.0,0.6364,0.0,0.1818,0.1818,0.0,0.1818,0.0,-1.4545,2.17,0.8942,1.15,0.4584,4.0,1.5641,6.0
B2 Lu1 Ru3,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.5,3.0,0.93,0.3306,0.9,0.3092,4.0,1.5723,12.0
Bi1 Lu1 Ni1,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,0.75,0.3307,0.4,0.165,2.0,0.9428,8.0
Lu1 Sb1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.78,0.39,0.3,0.15,1.0,0.5,6.0
Lu10 O27 Ti6,3,0.0,0.0,0.0,0.6279,0.0,0.2326,0.0,0.0,0.2326,0.1395,0.0,2.17,1.0031,1.15,0.5032,4.0,1.6783,5.7000000000000002
B20 Co58 Lu6 Si8,4,0.0,0.0,0.0,0.0,0.0,0.0652,0.3043,0.0,0.0652,0.6304,1.7609,0.77,0.1728,0.9,0.2436,4.0,1.0316,14.666666666666666
Lu2 Ni1 Sn6,3,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.2222,0.1111,-1.7778,0.69,0.2843,0.4,0.1343,2.0,0.5666,9.0
Cl18 Lu1 Nb6,3,0.0,0.0,0.0,0.0,0.72,0.04,0.0,0.0,0.04,0.24,0.6,1.89,0.7242,0.75,0.2282,3.0,0.9798,6.0
Lu2 O8 V2,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,2.17,0.9438,1.15,0.4625,4.0,1.5275,7.0
In2 Lu4,2,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,3.0,0.51,0.2404,0.2,0.0943,1.0,0.4714,9.5
Cu2 Lu2 Sn2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.3333,0.69,0.3121,0.4,0.17,2.0,0.8165,9.0
B4 C4 Lu2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,1.28,0.4692,1.05,0.3957,4.0,1.6,14.0
Lu2 Rh4,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,3.0,1.01,0.4761,0.4,0.1886,1.0,0.4714,16.0
Lu1 Pb2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,2.3333,1.06,0.4997,0.05,0.0236,0.0,0.0,10.0
Ge6 Lu1 Mn6,3,0.0,0.0,0.0,0.0,0.0,0.0769,0.4615,0.0,0.0769,0.4615,-0.6923,0.74,0.2594,0.5,0.1342,2.0,0.5329,10.0
B2 C2 Lu2 Ni2,4,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,1.0,1.28,0.456,1.05,0.4159,4.0,1.6583,6.0
Ir2 Lu2 O12 Sr4,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.2,2.49,1.0774,1.4,0.5997,4.0,1.7436,6.0
