formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Cs2 F6 Na1 Sc1,4,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,3.19,1.4832,2.1,0.8581,4.0,1.578,6.0
B1 Ir3 Sc1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,3.0,0.84,0.3259,0.75,0.2449,4.0,1.6,12.0
B8 Ir6 Sc2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.0,0.84,0.2584,0.75,0.2915,4.0,1.854,12.0
Sc4 Zn8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3333,0.29,0.1367,0.25,0.1179,0.0,0.0,15.0
Ni16 Sc6 Si7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2414,0.0,0.0,0.7586,0.7586,0.55,0.2216,0.5,0.1672,1.0,0.4279,12.0
Ba4 Ir2 O12 Sc2,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.55,1.0853,1.55,0.6337,4.0,1.8,6.0
Na6 O24 P6 Sc4,4,0.0,0.15,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-1.2,2.51,1.008,1.2,0.4737,2.0,0.6708,5.5
Cd6 Sc2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,0.33,0.1429,0.05,0.0217,1.0,0.433,11.0
Co2 Sc1 Sn1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.6,0.239,0.25,0.1023,1.0,0.433,10.0
Rh4 Sc4 Si8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,0.92,0.3277,0.5,0.2073,2.0,0.8292,10.0
