formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ru2 Si2 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.2,2.2,0.8309,0.65,0.2375,5.0,1.833,17.0
Cd2 Tb1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.3333,1.69,0.7967,0.2,0.0943,3.0,1.4142,14.0
Ir2 Si2 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.2,2.2,0.8309,0.65,0.2379,5.0,1.9391,15.0
Ga2 Mn3 Si1 Tb3,4,0.0,0.0,0.0,0.0,0.0,0.3333,0.1111,0.0,0.3333,0.3333,1.8889,1.9,0.8081,0.65,0.2221,5.0,1.9876,9.0
Ni12 Tb12,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.5,1.91,0.955,0.4,0.2,4.0,2.0,8.0
Ba8 Cd6 S20 Tb4,4,0.0,0.0,0.2105,0.0,0.0,0.1053,0.0,0.0,0.1053,0.1579,0.0,2.58,0.9151,1.15,0.468,5.0,1.728,6.0
Mg8 Tb4,2,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,2.3333,1.31,0.6175,0.25,0.1179,5.0,2.357,16.0
O8 P2 Tb2,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.0,-1.3333,3.44,1.2735,1.15,0.4247,6.0,2.1922,7.0
Tb3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Rh4 Si12 Tb8,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.5,0.0,0.3333,0.1667,-0.5,2.28,0.95,0.65,0.2907,5.0,2.2361,12.25
Co18 Si8 Tb2,3,0.0,0.0,0.0,0.0,0.0,0.0714,0.2857,0.0,0.0714,0.6429,0.3571,1.9,0.4858,0.65,0.1657,5.0,1.1952,20.0
Ge16 Tb20,2,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.5556,0.0,-0.1111,2.01,0.9988,0.5,0.2485,4.0,1.9876,7.2000000000000002
O6 Re1 Sr2 Tb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.1,3.44,1.2917,1.4,0.5997,6.0,2.1071,6.0
O14 Sn4 Tb4,3,0.0,0.0,0.0,0.6364,0.0,0.1818,0.0,0.0,0.1818,0.0,-1.4545,3.44,1.3227,1.15,0.4895,6.0,2.3461,6.0
Be26 Tb2,2,0.0,0.0,0.9286,0.0,0.0,0.0714,0.0,0.0,0.0714,0.0,2.0714,1.57,0.4043,0.7,0.1803,6.0,1.5452,24.0
Rh4 Si4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.6667,2.28,0.9974,0.65,0.2677,5.0,2.0548,10.0
O3 Tb2,2,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,3.44,1.6852,1.15,0.5634,6.0,2.9394,6.0
In5 Rh1 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.1429,0.1429,3.0,2.28,0.6745,0.4,0.1069,3.0,1.0498,12.0
Mg1 Tb2,2,0.0,0.0,0.3333,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,2.6667,1.31,0.6175,0.25,0.1179,5.0,2.357,10.0
Na2 O4 Tb2,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,3.44,1.5234,1.2,0.5878,6.0,2.4875,6.0
B12 Fe9 O36 Tb3,4,0.0,0.0,0.0,0.6,0.0,0.05,0.2,0.0,0.05,0.15,-0.15,3.44,0.9442,1.15,0.3505,6.0,1.4283,7.0
Al6 Au1 Si4 Tb2,4,0.0,0.0,0.0,0.0,0.0,0.1538,0.3077,0.0,0.1538,0.0769,0.8462,2.54,0.6954,0.65,0.2114,5.0,1.8811,8.0
Cu2 Si2 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,1.9,0.76,0.65,0.2379,5.0,1.8547,14.0
Al4 Pd4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,2.2,0.9298,0.5,0.2095,5.0,2.0548,8.0
Sn4 Tb2 Zn2,3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,-0.75,1.96,0.8139,0.4,0.15,4.0,1.5,10.0
Fe9 Tb3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,2.25,1.83,0.7924,0.35,0.1516,4.0,1.7321,14.0
