formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Pd3 Yb1,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,2.25,2.2,0.9526,0.35,0.1516,3.0,1.299,12.0
O56 P20 Yb4,3,0.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.05,0.0,-2.0,3.44,0.8646,1.15,0.2852,6.0,1.3219,7.0
P10 Yb2,2,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.0,-2.0,2.19,0.8162,0.75,0.2795,5.0,1.8634,7.0
B2 Co3 Yb1,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.5,2.5,2.04,0.728,0.9,0.3162,6.0,2.0,11.0
Sn2 Yb2 Zn2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.3333,1.96,0.8602,0.4,0.17,4.0,1.6997,10.0
Ba5 O21 Yb8 Zn4,4,0.0,0.0,0.1316,0.5526,0.0,0.2105,0.0,0.0,0.2105,0.1053,-0.0,3.44,1.4582,1.55,0.6149,6.0,2.4709,6.5
P1 Pt1 Yb1,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.6667,2.28,1.0542,0.75,0.3064,5.0,2.0548,13.0
In2 Pd4 Yb4,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,2.6,2.2,1.0208,0.35,0.1568,3.0,1.4697,8.0
Cl16 Yb8,2,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.3333,0.0,0.3333,3.16,1.4896,0.75,0.3536,5.0,2.357,6.0
Pb1 Yb1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2.5,2.33,1.165,0.05,0.025,2.0,1.0,11.0
Au6 Ga14 Yb2,3,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.2727,3.0,2.54,0.6648,0.45,0.1269,4.0,1.3111,17.0
In5 Rh1 Yb1,3,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.1429,0.1429,3.0,2.28,0.6745,0.4,0.1069,3.0,1.0498,12.0
O12 Rh2 Sr6 Yb2,4,0.0,0.0,0.2727,0.5455,0.0,0.0909,0.0,0.0,0.0909,0.0909,0.0,3.44,1.2981,1.4,0.6312,6.0,1.9667,7.0
Ba2 O6 Re1 Yb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.1,3.44,1.3057,1.55,0.6473,6.0,2.2716,6.0
Pr2 Se6 Yb2,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,2.55,1.036,0.7,0.32,4.0,1.9596,6.0
Ba2 O6 Ru1 Yb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.2,3.44,1.2966,1.55,0.6455,6.0,2.1932,6.0
Ba3 O9 Yb4,3,0.0,0.0,0.1875,0.5625,0.0,0.25,0.0,0.0,0.25,0.0,0.0,3.44,1.545,1.55,0.6685,6.0,2.6339,5.75
Nb2 O12 Sr4 Yb2,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,0.0,3.44,1.3074,1.4,0.6051,6.0,2.0125,6.0
Al2 Ge2 Yb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,2.01,0.7458,0.5,0.2,5.0,1.8547,8.0
O28 S12 Si8 Yb16,4,0.0,0.0,0.0,0.4375,0.0,0.25,0.125,0.0,0.25,0.0,-1.0,3.44,1.3858,1.15,0.4596,6.0,2.4551,6.0
Cs1 F3 Yb1,3,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.2,3.98,1.774,2.1,0.8635,6.0,2.5298,6.0
