formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Cd24 P16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.0,0.5,0.2449,0.55,0.2694,2.0,0.9798,5.0
Cd1 O4 U1,3,0.1667,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,2.06,0.9025,1.15,0.4983,7.0,2.6247,8.0
Cd2 Se8 Tm4,3,0.0,0.0,0.0,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,1.3,0.5867,0.6,0.2711,4.0,1.7496,4.0
Cd4 O12 S4,3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-1.2,1.75,0.6985,0.95,0.3736,3.0,1.1662,6.0
Cd1 Li1 P1,3,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,1.21,0.4965,0.55,0.2392,3.0,1.2472,8.0
Cd6 Tb2,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,2.25,1.69,0.7318,0.2,0.0866,3.0,1.299,11.0
Cd2 Er4 S8,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,1.34,0.6051,0.75,0.3437,5.0,2.1853,4.0
Cd2 H8 O8 P4,4,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,0.0,0.0,0.0909,-1.4545,1.75,0.6485,1.3,0.3933,4.0,1.1642,5.0
Cd1 Sc1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.33,0.165,0.05,0.025,1.0,0.5,10.0
C4 Cd1 H20 N2 O12 S4,6,0.0,0.0,0.0,0.2791,0.0,0.0,0.0,0.0,0.0,0.0233,-1.6744,1.75,0.546,1.3,0.2923,4.0,0.8222,6.0
Cd12 Rb8 Se16,3,0.0,0.2222,0.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,1.73,0.6791,1.2,0.4619,1.0,0.4969,5.0
C2 Cd2 Ti4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,1.01,0.4202,0.85,0.3305,3.0,1.0897,12.0
Cd1 Er1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.5,0.45,0.225,0.2,0.1,3.0,1.5,10.0
