formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
B2 Pr1 Rh3,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.5,3.0,1.15,0.4072,1.0,0.3436,6.0,2.0616,13.0
Ba2 Cu2 O10 Pr4,4,0.0,0.0,0.1111,0.5556,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.0,2.55,1.1114,1.55,0.6263,6.0,2.4944,7.0
Nb2 O8 Pr2,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,2.31,0.9875,1.25,0.5083,6.0,2.2913,8.0
O32 Pr12 Re4,3,0.0,0.0,0.0,0.6667,0.0,0.25,0.0,0.0,0.25,0.0833,-0.25,2.31,1.0166,1.25,0.5449,6.0,2.6405,6.666666666666667
Pr2 S4,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,-0.3333,1.45,0.6835,0.85,0.4007,5.0,2.357,16.0
Pr1 Rb1 S2,3,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.76,0.8099,1.35,0.5777,5.0,2.0463,6.0
Ir2 P2 Pr2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,1.0,1.07,0.5021,0.85,0.3488,5.0,2.0548,12.0
B20 Co58 Pr6 Si8,4,0.0,0.0,0.0,0.0,0.0,0.0652,0.3043,0.0,0.0652,0.6304,1.7609,0.91,0.2053,1.0,0.2579,6.0,1.3899,15.333333333333334
Pr1 Sb1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.92,0.46,0.4,0.2,3.0,1.5,6.0
Al14 Au6 Pr2,3,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.2727,3.0,1.41,0.4612,0.6,0.1696,5.0,1.7628,17.0
Mo20 O32 Pr4,3,0.0,0.0,0.0,0.5714,0.0,0.0714,0.0,0.0,0.0714,0.3571,0.5,2.31,0.7611,1.25,0.464,6.0,1.8803,7.0
K4 O32 Pr4 Se8,4,0.0,0.0833,0.0,0.8333,0.0,0.0833,0.0,0.0,0.0833,0.0,-1.3333,2.62,0.9144,1.6,0.5344,6.0,1.7321,8.0
Pr1 Tl1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,0.49,0.245,0.05,0.025,2.0,1.0,10.0
Li4 O8 Pr4,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.46,1.1937,1.25,0.5437,6.0,2.5981,7.0
Ge6 Pr10,2,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.625,0.0,0.375,0.88,0.426,0.6,0.2905,4.0,1.9365,8.8000000000000007
In4 Pr12 Se24,3,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1.42,0.6412,0.7,0.317,4.0,1.7916,7.333333333333333
O12 Pr4 Sr4,3,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.2,0.0,-0.2,2.49,1.1771,1.4,0.6508,6.0,2.4,6.0
C1 In1 Pr3,3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,1.6,1.42,0.5625,1.15,0.4454,6.0,2.4,6.0
Pr1 Pt5,2,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.8333,2.1667,1.15,0.4286,0.5,0.1863,2.0,0.7454,13.0
Pr1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
B1 Pr1 Rh3,3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.6,3.0,1.15,0.4458,1.0,0.3162,6.0,1.8974,12.0
Pr1 Te1,2,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.97,0.485,0.45,0.225,3.0,1.5,6.0
Ag1 Pr1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.0,0.8,0.4,0.25,0.125,3.0,1.5,10.0
K2 Pr2 Te8,3,0.0,0.1667,0.0,0.6667,0.0,0.1667,0.6667,0.0,0.1667,0.0,-0.6667,1.28,0.5378,0.8,0.3115,4.0,1.2472,8.0
Ag1 Pr5 Se8,3,0.0,0.0,0.0,0.5714,0.0,0.3571,0.0,0.0,0.3571,0.0714,0.0,1.42,0.666,0.7,0.3315,4.0,1.8803,7.0
Co4 Ga2 Pr2,3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,2.5,0.75,0.316,0.55,0.2247,4.0,1.7321,9.0
Lu4 O12 Pr4,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,2.31,1.0983,1.25,0.5887,6.0,2.5298,6.0
Mg3 Pr1,2,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.0,2.25,0.18,0.0779,0.35,0.1516,5.0,2.1651,10.0
Mn7 O12 Pr1,3,0.0,0.0,0.0,0.6,0.0,0.05,0.0,0.0,0.05,0.35,-0.35,2.31,0.9557,1.25,0.4299,6.0,1.4832,12.0
O14 Pr4 Ru4,3,0.0,0.0,0.0,0.6364,0.0,0.1818,0.0,0.0,0.1818,0.1818,-0.1818,2.31,0.9128,1.25,0.4975,6.0,2.3461,6.0
Co5 Pr1,2,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.8333,2.1667,0.75,0.2795,0.5,0.1863,4.0,1.4907,14.0
Ba2 O6 Pr1 Pt1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.3,2.55,1.111,1.55,0.658,6.0,2.2716,6.0
B20 Pr8,2,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,0.0,0.2857,0.0,3.0,0.91,0.4111,1.0,0.4518,6.0,2.7105,10.0
Li2 P2 Pr1,3,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,-0.2,1.21,0.5709,0.85,0.3209,6.0,2.245,8.0
Ge4 Pr2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.3333,0.0,-1.6667,0.88,0.4148,0.6,0.2828,4.0,1.8856,11.0
P10 Pr2,2,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.0,-2.0,1.06,0.395,0.85,0.3168,5.0,1.8634,8.0
