formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Pd2 Rb4 Se32,3,0.0,0.1053,0.0,0.8421,0.0,0.0,0.0,0.0,0.0,0.0526,-1.4737,1.73,0.5304,1.2,0.368,1.0,0.3646,11.5
Gd1 O2 Rb1,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.62,1.2224,1.75,0.7627,6.0,2.4875,8.0
O30 Rb4 Si12 Ti2,4,0.0,0.0833,0.0,0.625,0.0,0.0,0.25,0.0,0.0,0.0417,-2.0,2.62,0.9217,1.75,0.5019,3.0,0.9091,8.5
F3 Hg1 Rb1,3,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,-0.2,3.16,1.3132,1.85,0.7481,4.0,1.7436,12.0
B2 C8 N8 Rb2,4,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-2.4,2.22,0.6485,1.7,0.4999,3.0,0.9,7.0
B2 Na4 O6 Rb2,4,0.0,0.4286,0.0,0.4286,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,2.62,1.1802,1.75,0.6803,3.0,1.0302,9.0
F6 Pt1 Rb2,3,0.0,0.2222,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.1111,-0.2222,3.16,1.3214,1.85,0.765,4.0,1.5947,11.0
Ge2 Rb4 S6,3,0.0,0.3333,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,-1.3333,1.76,0.7887,1.35,0.6133,2.0,0.8975,7.0
Br18 Nb4 Rb6,3,0.0,0.2143,0.0,0.0,0.6429,0.0,0.0,0.0,0.0,0.1429,0.2857,2.14,0.9052,1.2,0.4811,1.0,0.4792,10.0
Be12 Cd8 F48 Rb8,4,0.0,0.1053,0.1579,0.0,0.6316,0.0,0.0,0.0,0.0,0.1053,0.0,3.16,1.2687,1.85,0.6085,3.0,1.223,8.5
Bi4 Rb2,2,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,1.2,0.5657,0.75,0.3536,1.0,0.4714,16.0
In16 Rb16 Sb24,3,0.0,0.2857,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,-0.1429,1.23,0.519,0.9,0.3907,0.0,0.0,8.25
Ca1 F3 Rb1,3,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.5051,1.85,0.7909,3.0,1.2649,12.0
Eu8 I20 Rb4,3,0.0,0.125,0.0,0.0,0.625,0.25,0.0,0.0,0.25,0.0,0.0,2.66,1.1794,0.95,0.3316,3.0,1.299,8.0
Au2 Br6 Rb2,3,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.2,2.14,0.8301,1.2,0.4665,2.0,0.8,7.0
Rb8 Sb8,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,1.23,0.615,0.9,0.45,0.0,0.0,8.5
Rb12 S16 Ta4,3,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.76,0.8218,1.35,0.6264,3.0,1.1659,7.0
Cd8 O48 Rb8 S12,4,0.0,0.1053,0.0,0.6316,0.0,0.0,0.0,0.0,0.0,0.1053,-1.2632,2.62,0.8982,1.75,0.5674,3.0,1.1956,8.5
In4 Rb8 S10,3,0.0,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.7911,1.35,0.6071,2.0,0.9959,7.0
O8 Rb4 Zn6,3,0.0,0.2222,0.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2.62,1.0971,1.75,0.6781,3.0,1.2472,8.0
